Open,High,Low,Adj Close,RSI,EMAF,EMAM,EMAS,Target,TargetClass,TargetNextClose,predicted,PredictionResult,AcctualResult,diff,ATR
16593.099609375,16678.5,16478.650390625,16605.94921875,39.97705371624777,17083.16877786347,17282.20422123152,17043.12409996347,-225.1484375,0,16498.05078125,16424.996,0,0,107.8984375,338.113542736529
16723.19921875,16768.94921875,16442.94921875,16498.05078125,38.54174691977355,17027.443254376474,17266.676430340798,17035.904585808323,-94.1005859375,0,16245.349609375,16336.74,0,0,252.701171875,337.35638508149003
16339.4501953125,16456.0,16133.7998046875,16245.349609375,35.356396090072465,16952.958145328714,17246.452136856326,17025.433658968148,-4.7998046875,0,15863.150390625,16277.194,1,0,382.19921875,339.0374245036574
15867.9501953125,15944.599609375,15711.4501953125,15863.150390625,31.180457341901704,16849.166930595027,17219.060023069567,17010.039178592746,265.7001953125,1,16013.4501953125,16109.046,1,1,150.2998046875,351.21716458997673
15747.75,16028.75,15671.4501953125,16013.4501953125,34.44286293696145,16769.574860568122,17195.18656113378,16996.839324509565,267.349609375,1,16345.349609375,15763.951,0,1,331.8994140625,351.5973549310926
16078.0,16418.05078125,15990.0,16345.349609375,41.054214111933476,16729.172455692587,17178.358106643507,16988.210321660103,-162.19921875,0,16594.900390625,15629.791,0,1,249.55078125,356.3759926112363
16757.099609375,16757.30078125,16447.900390625,16594.900390625,45.48331297412073,16716.384639971864,17166.804488504527,16983.000918600035,101.6484375,1,16630.44921875,15806.441,0,1,35.548828125,359.849644761178
16528.80078125,16694.400390625,16470.900390625,16630.44921875,46.10142820864771,16708.20031414121,17156.183592073743,16978.331359661624,237.6015625,1,16871.30078125,16138.847,0,1,240.8515625,351.32732402175435
16633.69921875,16887.94921875,16606.5,16871.30078125,50.20021093930994,16723.733691961093,17150.542348295057,16976.913736106504,-237.650390625,0,16663.0,16310.294,0,0,208.30078125,346.9597176151051
16900.650390625,16927.75,16555.0,16663.0,46.89564225808643,16717.94953082194,17140.888044368425,16972.75593827728,98.69921875,1,16975.349609375,16524.812,0,1,312.349609375,348.5716880559286
16876.650390625,16987.900390625,16837.849609375,16975.349609375,51.97480014375358,16742.46382401747,17137.610055556674,16972.790291536854,84.150390625,1,17287.05078125,16486.135,0,1,311.701171875,347.09216502898283
17202.900390625,17344.599609375,17175.75,17287.05078125,56.430396604531396,16794.32924851581,17140.56927784763,16976.952682129082,-211.900390625,0,17117.599609375,16670.777,0,0,169.451171875,348.4770884561508
17329.5,17353.349609375,17096.400390625,17117.599609375,53.537302756634055,16825.11690193097,17140.114432927377,16978.81555533764,195.099609375,1,17315.5,16968.732,0,1,197.900390625,342.75636912066005
17120.400390625,17334.400390625,17006.30078125,17315.5,56.33831622599547,16871.82005412802,17143.587414453566,16983.274951955682,-159.400390625,0,17245.650390625,17001.092,0,0,69.849609375,341.84028748615214
17405.05078125,17442.400390625,17199.599609375,17245.650390625,55.08255969111065,16907.422943318208,17145.608463486664,16986.750123328784,127.80078125,1,17222.75,17104.412,0,0,22.900390625,335.65010200650005
17094.94921875,17291.75,17091.150390625,17222.75,54.654631706932136,16937.454091573614,17147.136018665147,16989.87594950986,-136.0,0,17153.0,17128.883,0,0,69.75,327.20916965367076
17289.0,17294.900390625,17076.55078125,17153.0,53.30325979334995,16957.982273328507,17147.25213710742,16992.03653296006,40.150390625,1,17222.0,17083.863,0,1,69.0,320.40523814147633
17181.849609375,17235.099609375,17003.900390625,17222.0,54.49578520766789,16983.126818725792,17148.732292808265,16995.08240669569,28.1015625,1,17325.30078125,17065.52,0,1,103.30078125,314.8297013709503
17297.19921875,17343.650390625,17235.69921875,17325.30078125,56.28645237611205,17015.71481515667,17152.228698519983,16999.456160001042,30.099609375,1,17498.25,17053.916,0,1,172.94921875,302.7556684847512
17468.150390625,17522.5,17387.19921875,17498.25,59.16872098799546,17061.67054704651,17159.080605479983,17006.06270092818,-54.44921875,0,17464.75,17148.098,0,0,33.5,296.1582233960766
17519.19921875,17559.80078125,17435.19921875,17464.75,58.3699956070218,17100.059066375412,17165.13346477741,17012.13802939271,233.548828125,1,17670.44921875,17294.287,0,1,205.69921875,285.4356776658159
17436.900390625,17703.69921875,17422.69921875,17670.44921875,61.765553717715584,17154.381938030136,17175.139717331323,17020.857382894133,244.30078125,1,18053.400390625,17361.975,0,1,382.951171875,285.1584416445946
17809.099609375,18114.650390625,17791.400390625,18053.400390625,67.11571737184973,17240.00274303917,17192.531017792586,17034.533449221693,-123.19921875,0,17957.400390625,17494.053,0,0,96.0,295.0988195872186
18080.599609375,18095.44921875,17921.55078125,17957.400390625,64.68460925011124,17308.326328523537,17207.676945967487,17046.75685241909,-35.099609375,0,17807.650390625,17783.758,0,0,149.75,287.5236476027182
17842.75,17901.0,17779.849609375,17807.650390625,60.992173324117694,17355.88100110463,17219.557608237934,17056.83491252778,-83.75,0,17639.55078125,17858.98,1,0,168.099609375,280.65021747055914
17723.30078125,17787.5,17623.69921875,17639.55078125,57.07374863999582,17382.89717064228,17227.87430473322,17064.553003504232,86.19921875,1,17784.349609375,17803.984,1,1,144.798828125,274.6064232660171
17698.150390625,17842.75,17600.55078125,17784.349609375,59.47648473616446,17421.130736235875,17238.893617696427,17074.086733383316,-65.951171875,0,17674.94921875,17668.76,0,0,109.400390625,272.580940353783
17740.900390625,17779.05078125,17650.94921875,17674.94921875,56.89838282688367,17445.303925046745,17247.528382073728,17082.045176898107,-54.548828125,0,17530.30078125,17687.816,1,0,144.6484375,263.8820246171234
17584.849609375,17595.30078125,17442.349609375,17530.30078125,53.6066001902528,17453.398863732767,17253.127835522762,17087.98233722065,-124.25,0,17475.650390625,17634.645,1,0,54.650390625,261.9268459812289
17599.900390625,17663.650390625,17457.400390625,17475.650390625,52.37989942982582,17455.518056770125,17257.534222752507,17093.11701342468,-9.798828125,0,17173.650390625,17491.285,1,0,302.0,258.4469969158558
17183.44921875,17237.75,17067.849609375,17173.650390625,46.12990251904151,17428.673517137257,17255.873156769787,17094.183680672366,-300.298828125,0,16958.650390625,17436.238,1,0,215.0,267.7817246016666
17258.94921875,17275.650390625,16824.69921875,16958.650390625,42.28166423468756,17383.909409850377,17249.987557440185,17092.38853775783,91.30078125,1,17136.55078125,17155.39,1,1,177.900390625,279.22994861820433
17045.25,17186.900390625,16978.94921875,17136.55078125,46.25639638366451,17360.351445221768,17247.741284644337,17092.97346813521,158.0,1,17392.599609375,16932.943,0,1,256.048828125,276.0436669797831
17234.599609375,17414.69921875,17215.5,17392.599609375,51.41578640013938,17363.422698950646,17250.60976632217,17096.94202629733,-70.80078125,0,17171.94921875,16942.377,0,0,220.650390625,276.1752164861863
17242.75,17315.30078125,17149.19921875,17171.94921875,47.22949009916501,17345.18712940773,17249.05213171678,17097.935499045045,-55.1015625,0,16953.94921875,17142.836,0,0,218.0,274.12677017816895
17009.05078125,17054.30078125,16888.69921875,16953.94921875,43.48186085288291,17307.926376011754,17243.208509677832,17096.028395994777,79.5,1,17200.80078125,17056.172,1,1,246.8515625,274.6969771808403
17121.30078125,17223.849609375,17064.44921875,17200.80078125,48.445003261190145,17297.723938415395,17242.36875267926,17097.416109706766,-34.94921875,0,17038.400390625,16876.62,0,0,162.400390625,274.3971879882064
17073.349609375,17110.69921875,16958.44921875,17038.400390625,45.621104700261895,17273.02645767345,17238.32977521284,17096.63444455337,55.55078125,1,17245.05078125,16977.818,0,1,206.650390625,272.39432053076195
17189.5,17322.5,17071.05078125,17245.05078125,49.62452887914643,17270.362107537883,17238.4628644413,17098.600223847363,-226.69921875,0,17102.55078125,16894.34,0,0,142.5,273.1259065161422
17329.25,17377.650390625,17053.25,17102.55078125,47.06454657504396,17254.380076462847,17235.77153606127,17098.652549110975,144.650390625,1,17069.099609375,17010.303,0,0,33.451171875,276.3305840829267
16924.44921875,17092.25,16917.25,17069.099609375,46.461715675365205,17236.734317692575,17232.471101869465,17098.2611194456,-419.0,0,16677.599609375,16996.588,0,0,391.5,270.64118427350576
17096.599609375,17132.849609375,16623.94921875,16677.599609375,40.03198981452486,17183.4833930909,17221.483547562646,17092.689443815525,-172.099609375,0,16682.650390625,16923.85,1,1,5.05078125,285.5324757854524
16854.75,16945.69921875,16651.849609375,16682.650390625,40.14648228072784,17135.78501190367,17210.81358405893,17087.258462978563,-4.30078125,0,16411.25,16689.67,1,0,271.400390625,286.05229961664276
16415.55078125,16484.19921875,16340.900390625,16411.25,36.170644542939044,17066.781677436655,17194.980641800335,17078.304708502026,74.1494140625,1,16301.849609375,16564.164,1,0,109.400390625,289.5334246111947
16227.7001953125,16403.69921875,16142.099609375,16301.849609375,34.68703387898481,16993.931004287926,17177.29487878201,17068.020535003656,-8.8505859375,0,16240.0498046875,16329.937,1,0,61.7998046875,288.25947856428894
16248.900390625,16404.55078125,16197.2998046875,16240.0498046875,33.846776253846734,16922.13279480217,17158.7355703841,17057.05403526437,-102.9501953125,0,16167.099609375,16098.622,0,0,72.9501953125,283.196423258489
16270.0498046875,16318.75,15992.599609375,16167.099609375,32.84063394972589,16850.224872380535,17139.09921472055,17045.266559424774,-213.099609375,0,15808.0,15959.228,0,0,359.099609375,285.88105811484286
16021.099609375,16041.9501953125,15735.75,15808.0,28.38966943419587,16750.965360725248,17112.740814429053,17028.8789228761,-194.849609375,0,15782.150390625,15872.472,1,0,25.849609375,294.9728803376477
15977.0,16083.599609375,15740.849609375,15782.150390625,28.09597950627617,16658.69726833475,17086.392489205213,17012.365962184034,-2.7998046875,0,15842.2998046875,15641.427,0,1,60.1494140625,297.9589619459637
15845.099609375,15977.9501953125,15739.650390625,15842.2998046875,29.903834600640067,16580.945128939773,17061.756990501894,16996.86839718408,346.7001953125,1,16259.2998046875,15512.459,0,1,417.0,294.2302510032912
15912.599609375,16284.25,15900.7998046875,16259.2998046875,40.93472459134711,16550.312240915748,17045.866749198638,16987.099276753663,-77.8505859375,0,16240.2998046875,15483.472,0,0,19.0,303.4627791249783
16318.150390625,16399.80078125,16211.2001953125,16240.2998046875,40.622645077628185,16520.787246989246,17029.91492851525,16977.207893017687,-108.0,0,15809.400390625,15789.623,0,0,430.8994140625,296.2838690136141
15917.400390625,15984.75,15775.2001953125,15809.400390625,34.27347385487605,16453.0361178117,17005.74632380455,16961.740243979373,222.3505859375,1,16266.150390625,15903.128,1,1,456.75,306.8348845283049
16043.7998046875,16283.0498046875,16003.849609375,16266.150390625,44.18161110297438,16435.23747712725,16991.100859781192,16952.527133338917,-76.25,0,16214.7001953125,15654.887,0,0,51.4501953125,317.260822029643
16290.9501953125,16414.69921875,16185.75,16214.7001953125,43.39214381921336,16414.233926478228,16975.726589197653,16942.754591113404,-100.3994140625,0,16125.150390625,15883.221,0,0,89.5498046875,311.74133223037643
16225.5498046875,16262.7998046875,16078.599609375,16125.150390625,41.99285043029991,16386.70216115887,16958.88349615661,16931.92539640495,-170.5498046875,0,16025.7998046875,15931.317,0,0,99.3505859375,303.769991413022
16196.349609375,16223.349609375,16006.9501953125,16025.7998046875,40.44258660750035,16352.330508161598,16940.406591375042,16919.923732938496,65.150390625,1,16170.150390625,15900.084,0,1,144.3505859375,298.30931763828806
16105.0,16204.4501953125,15903.7001953125,16170.150390625,43.679338044914495,16334.98002077716,16925.153993340387,16909.992960192623,55.8505859375,1,16352.4501953125,15850.451,0,1,182.2998046875,298.46186061824073
16296.599609375,16370.599609375,16221.9501953125,16352.4501953125,47.53727595860393,16336.643846923384,16913.81332407251,16902.608287810104,133.5,1,16661.400390625,15877.239,0,1,308.9501953125,292.33605798932086
16527.900390625,16695.5,16506.150390625,16661.400390625,53.34078191330501,16367.573041561633,16908.815048162658,16899.41348122487,6.1015625,1,16584.55078125,16024.872,0,0,76.849609375,295.50567322737345
16578.44921875,16690.75,16521.900390625,16584.55078125,51.813227610599284,16388.23758819862,16902.393973570328,16895.243114337787,-71.650390625,0,16522.75,16289.165,0,0,61.80078125,287.58965502580276
16594.400390625,16649.19921875,16438.849609375,16522.75,50.56553553823131,16401.048294084463,16894.87627112339,16890.309430704176,146.349609375,1,16628.0,16372.715,0,1,105.25,282.76214404794865
16481.650390625,16646.400390625,16443.05078125,16628.0,52.64625010513088,16422.662742266893,16889.591592487282,16886.835133608758,-177.349609375,0,16584.30078125,16361.347,0,0,43.69921875,277.79885279976764
16761.650390625,16793.849609375,16567.900390625,16584.30078125,51.678622183179684,16438.056841217665,16883.54622988852,16882.828056094073,38.8515625,1,16569.55078125,16408.45,0,0,14.75,274.55824587816693
16530.69921875,16610.94921875,16444.55078125,16569.55078125,51.33738506643159,16450.580073601697,16877.328498232313,16878.678688215346,-53.25,0,16416.349609375,16429.135,0,0,153.201171875,267.7982484801355
16469.599609375,16487.25,16347.099609375,16416.349609375,47.82325554011861,16447.32002938963,16868.200203403456,16872.555124257196,-118.69921875,0,16356.25,16400.283,0,0,60.099609375,264.9640525076503
16474.94921875,16514.30078125,16293.349609375,16356.25,46.485806699268515,16438.646693257284,16858.062575613287,16865.716645790217,214.25,1,16478.099609375,16289.251,0,1,121.849609375,262.2132441153713
16263.849609375,16492.80078125,16243.849609375,16478.099609375,49.55065703334835,16442.404113839923,16850.538556479853,16860.5826453079,-82.150390625,0,16201.7998046875,16188.499,0,0,276.2998046875,261.38436365323355
16283.9501953125,16324.7001953125,16172.599609375,16201.7998046875,43.498205882414396,16419.48941773017,16837.69224456317,16851.85704476988,-103.1494140625,0,15774.400390625,16236.858,1,0,427.3994140625,264.1415938785284
15877.5498046875,15886.150390625,15684.0,15774.400390625,36.17491951669652,16358.052367529677,16816.636960326774,16837.58609570836,57.849609375,1,15732.099609375,16056.525,1,0,42.30078125,279.9952479755358
15674.25,15858.0,15659.4501953125,15732.099609375,35.54041480127153,16298.437819133993,16795.160973179212,16822.943890591363,-37.099609375,0,15692.150390625,15670.467,0,0,39.94921875,274.9049029774285
15729.25,15783.650390625,15678.900390625,15692.150390625,34.92064184277106,16240.696159275993,16773.31917946527,16807.966493240816,-471.650390625,0,15360.599609375,15503.023,0,0,331.55078125,264.2702121544742
15832.25,15863.150390625,15335.099609375,15360.599609375,30.232608052688477,16156.877440237802,16745.344534512988,16788.79607093796,20.849609375,1,15293.5,15395.628,1,0,67.099609375,280.756511365325
15272.650390625,15400.400390625,15183.400390625,15293.5,29.377432049205552,16074.651017358012,16716.59513778996,16768.99082496527,15.650390625,1,15350.150390625,15221.867,0,1,56.650390625,276.77172631367796
15334.5,15382.5,15191.099609375,15350.150390625,31.139395373326973,16005.650957669153,16689.53682596491,16750.198236430962,182.849609375,1,15638.7998046875,15049.272,0,1,288.6494140625,271.43601395250823
15455.9501953125,15707.25,15419.849609375,15638.7998046875,39.394061874615446,15970.712752623282,16668.73015227625,16735.47772740125,-132.3505859375,0,15413.2998046875,14991.929,0,0,225.5,276.78999231695656
15545.650390625,15565.400390625,15385.9501953125,15413.2998046875,35.80176494966537,15917.625805200827,16643.870145393303,16717.96543703418,105.1005859375,1,15556.650390625,15180.599,0,1,143.3505859375,275.29371742663164
15451.5498046875,15628.4501953125,15367.5,15556.650390625,39.5559133237179,15883.247194288844,16622.341041338485,16702.58378079035,41.849609375,1,15699.25,15143.926,0,1,142.599609375,274.39724675726944
15657.400390625,15749.25,15619.4501953125,15699.25,43.102139010554595,15865.72365197562,16604.062010816928,16689.294591640813,-94.150390625,0,15832.0498046875,15205.205,0,1,132.7998046875,269.2848915486711
15926.2001953125,15927.4501953125,15815.5,15832.0498046875,46.248752660279116,15862.516618900561,16588.774640398522,16677.94035605203,92.75,1,15850.2001953125,15354.364,0,1,18.150390625,266.7170966814448
15757.4501953125,15892.099609375,15710.150390625,15850.2001953125,46.68055487631918,15861.34362617789,16574.149403862164,16666.97691021442,97.3994140625,1,15799.099609375,15520.679,0,0,51.1005859375,261.41910169466325
15701.7001953125,15861.599609375,15687.7998046875,15799.099609375,45.57612823189579,15855.415624577614,16558.80188317925,16655.481846627143,5.75,1,15780.25,15588.249,0,0,18.849609375,255.94289309665433
15774.5,15890.0,15728.849609375,15780.25,45.15391101698428,15848.25699366546,16543.385014205403,16643.88937183738,48.349609375,1,15752.0498046875,15557.432,0,0,28.2001953125,250.01835912098733
15703.7001953125,15793.9501953125,15511.0498046875,15752.0498046875,44.49320961418607,15839.094404238987,16527.715010056534,16632.076927239366,124.849609375,1,15835.349609375,15525.298,0,1,83.2998046875,252.073486926149
15710.5,15852.349609375,15661.7998046875,15835.349609375,46.949903930583005,15838.737757109084,16514.004804102446,16621.524247532554,-98.30078125,0,15810.849609375,15484.943,0,0,24.5,248.2282553195216
15909.150390625,16025.75,15785.4501953125,15810.849609375,46.30408666348997,15836.08174303917,16500.080938860316,16610.786835106624,171.599609375,1,15989.7998046875,15541.392,0,1,178.9501953125,247.73272697782093
15818.2001953125,16011.349609375,15800.900390625,15989.7998046875,51.522565087678714,15850.72155843425,16489.976361946003,16602.561841326242,19.150390625,1,16132.900390625,15568.231,0,1,143.1005859375,245.40250693238292
16113.75,16150.5,16045.9501953125,16132.900390625,55.24887581401626,15877.595732928608,16482.905550632717,16596.34115986,-53.05078125,0,16220.599609375,15724.196,0,1,87.69921875,240.1086107923003
